split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct,audit_class,audit_confidence,audit_explanation,reason_oracle_mentions,reason_oracle_positive,reason_oracle_negative,reason_oracle_score,reason_selected_mentions,reason_selected_positive,reason_selected_negative,reason_selected_score,oracle_excerpts,selected_excerpts
test,E15,TEMPORAL_VERSION,4,20260823,VALUE_ENUM,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3359,json_schema,1048,119,stop,"{
  ""abstain"": false,
  ""value"": ""64"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,1,-2,1,0,1,-2,效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前,效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此适用数值为64（OPTION_C）。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3691,json_schema,1140,130,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此适用数值为64（OPTION_C）。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,2,0,2,2,2,0,026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前 || 于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此适用数值为64（OPTION_C）。,026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前 || 于8月1日生效，但明确排除8月1日前已进入核保流程的申请。因此适用数值为64（OPTION_C）。
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条例外规则明确指出：2026年8月1日前已进入核保流程的申请仍按进入核保流程当日有效版本处理。因此，本案应适用7月,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4506,json_schema,1613,154,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条例外规则明确指出：2026年8月1日前已进入核保流程的申请仍按进入核保流程当日有效版本处理。因此，本案应适用7月""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，,-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_003,64,案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性值从70更新为,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4439,json_schema,2096,147,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性值从70更新为""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性,VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应将属性
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_003,64,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E15_JULY_VERSION_SCOPE,64,1,DETERMINISTIC_SELECT,False,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_003,64,案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31）。该文档第四条规定以进入核保流程日期为版本判断日期，且第三条规定失效后才进入核保才不适用。因此应适用七月版本数值64周岁。DOC_E15_AUGUST明确排除8月1日前已进入核保的申请。OPTION_B的66周岁无文档依据,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4085,json_schema,1343,147,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31）。该文档第四条规定以进入核保流程日期为版本判断日期，且第三条规定失效后才进入核保才不适用。因此应适用七月版本数值64周岁。DOC_E15_AUGUST明确排除8月1日前已进入核保的申请。OPTION_B的66周岁无文档依据""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,2,-3,1,1,2,-3,本判断日期，且第三条规定失效后才进入核保才不适用。因此应适用七月版本数值64周岁。DOC_E15_AUGUST明确排除8月1日前已进入核保的申请。O,本判断日期，且第三条规定失效后才进入核保才不适用。因此应适用七月版本数值64周岁。DOC_E15_AUGUST明确排除8月1日前已进入核保的申请。O
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,DIRECT_FREE,SELECTED,OPTION_C,CAND_002,0,DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确描述适用该文件的情形：由合作单位团体计划转入、原保障未中断、连续保障证明在第 20 日提交。根据第三条例外规则，满足上述条件时等待期按 0 天处理；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目标值为 0。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3544,json_schema,686,127,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）明确描述适用该文件的情形：由合作单位团体计划转入、原保障未中断、连续保障证明在第 20 日提交。根据第三条例外规则，满足上述条件时等待期按 0 天处理；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目标值为 0。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,0,6,2,2,0,6,保障证明在第 20 日提交。根据第三条例外规则，满足上述条件时等待期按 0 天处理；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目 || ；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目标值为 0。,保障证明在第 20 日提交。根据第三条例外规则，满足上述条件时等待期按 0 天处理；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目 || ；第六条确认例外规则优先于一般规则（第二条的 90 天）。因此目标值为 0。
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,VALUE_ENUM,SELECTED,OPTION_C,CAND_002,0,DOC_E24_TERMS 生效日期为 2026-07-10，案件事实满足第三条例外规则所有条件（团体转入、原保障连续、证明在第 20 日即 30 日内提交），依据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3076,json_schema,690,105,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 生效日期为 2026-07-10，案件事实满足第三条例外规则所有条件（团体转入、原保障连续、证明在第 20 日即 30 日内提交），依据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,0 日内提交），依据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。,0 日内提交），依据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_002,0,文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第四条限制规则仅适用于超过30日但不超过60日的情况，本案为第20日，故适用例外规则，结果为0天（OPTION_C）。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3631,json_schema,781,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确描述本次申请属于合作单位团体计划转入、原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第四条限制规则仅适用于超过30日但不超过60日的情况，本案为第20日，故适用例外规则，结果为0天（OPTION_C）。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,2,3,0,8,2,3,0,8,原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第四条限制规则仅适用于超过30日但不超过60日的情况，本案为第2 || 于超过30日但不超过60日的情况，本案为第20日，故适用例外规则，结果为0天（OPTION_C）。,原保障连续且证明在第20日提交。根据第三条例外规则，满足该条件时等待期按0天处理；第四条限制规则仅适用于超过30日但不超过60日的情况，本案为第2 || 于超过30日但不超过60日的情况，本案为第20日，故适用例外规则，结果为0天（OPTION_C）。
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_002,0,文档DOC_E24_TERMS第五条确认案件事实满足第三条例外规则（连续转入、原保障未中断、证明在第20日提交，即30日内）。根据第六条及第三条，满足条件的例外规则优先于一般规则（第二条90天），故等待期按0天处理。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3119,json_schema,1254,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E24_TERMS第五条确认案件事实满足第三条例外规则（连续转入、原保障未中断、证明在第20日提交，即30日内）。根据第六条及第三条，满足条件的例外规则优先于一般规则（第二条90天），故等待期按0天处理。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,条及第三条，满足条件的例外规则优先于一般规则（第二条90天），故等待期按0天处理。,条及第三条，满足条件的例外规则优先于一般规则（第二条90天），故等待期按0天处理。
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,0,"案件事实显示：group_transfer=true, prior_coverage_uninterrupted=true, proof_submitted_days=20。根据formal_policy规则优先级，E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300）条件满足（20<=30），允许值为0。因此选择OPTION_C",OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3090,json_schema,1670,92,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示：group_transfer=true, prior_coverage_uninterrupted=true, proof_submitted_days=20。根据formal_policy规则优先级，E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300）条件满足（20<=30），允许值为0。因此选择OPTION_C""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,3,0,7,1,3,0,7,R_EXCEPTION（优先级300）条件满足（20<=30），允许值为0。因此选择OPTION_C,R_EXCEPTION（优先级300）条件满足（20<=30），允许值为0。因此选择OPTION_C
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,0,硬门禁：规则E24_CONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E24_CONTINUOUS_TRANSFER_EXCEPTION,0,1,DETERMINISTIC_SELECT,False,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,ONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择,ONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_002,0,案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障至新合同生效日前一日有效、连续保障证明在第20日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2893,json_schema,982,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障至新合同生效日前一日有效、连续保障证明在第20日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。,日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。
test,E25,GENERAL_RULE_EXCEPTION,4,20260823,DIRECT_FREE,SELECTED,OPTION_B,CAND_001,15,案件事实（出生后第46日投保、健康告知无异常、无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天等待期。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2279,json_schema,675,70,stop,"{
  ""abstain"": false,
  ""value"": ""15"",
  ""reason"": ""案件事实（出生后第46日投保、健康告知无异常、无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天等待期。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天等待期。,无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天等待期。
